,question,answer,query_duration,answer_present,average_precision
2457,what movie is because you loved me in,Up Close & Personal,7,1,1.0
2458,what is the name of the airport in boston,Boston Logan International Airport,5,0,0.0
2459,what is the name of the airport in boston,Logan International Airport,5,1,1.0
2460,what is the name of the airport in boston,General Edward Lawrence Logan International Airport,5,0,0.0
2461,who played bubba on the heat of the night,Carlos Alan Autry Jr.,7,0,0.0
2462,who ran in front of the kings horse,Emily Wilding Davison,5,0,0.0
2463,which state has highest coal reserve in india,Jharkhand,10,0,0.0
2464,when was nepal elected the member of security council of the un,1 November 1968,8,1,1.0
2465,who dies at the end of the movie remember the titans,Bertier,6,1,1.0
2466,who has won the 2017 men's singles wimbledon tennis tournament,Roger Federer,8,1,1.0
2467,what ion causes the color of the indicator to change,or hydrogen ions,7,0,0.0
2468,what ion causes the color of the indicator to change,hydronium ions,7,0,0.0
2469,who is president if president and vice president impeached,Speaker of the House of Representatives,4,0,0.0
2470,which party is in power in jammu and kashmir,Jammu and Kashmir Peoples Democratic Party ( JKPDP ),3,0,0.0
2471,where did the attack on fort sumter take place,Charleston Harbor,5,1,1.0
2472,who ride war admiral in the movie seabiscuit,jockey Charles Kurtsinger,5,1,1.0
2473,who voices marco from star vs the forces of evil,Adam McArthur,8,1,1.0
2474,the temperature coefficient of most of the reaction lies between,2 & 3,5,1,1.0
2475,what is the theme of the story may day eve,magic realism,8,1,1.0
2476,where does the chicago cubs team train in the spring,Sloan Park,7,1,1.0
2477,who played king arthur in once upon a time,Liam Thomas Garrigan,6,0,0.0
2478,under which monarchy did england temporarily return to catholicism,Queen Mary I,8,0,0.0
2479,who played michael jordan in the michael jordan movie,Michael Jace,5,0,0.0
2480,who are king gizzard and the lizard wizard,Eric Moore,2,1,1.0
2481,who are king gizzard and the lizard wizard,Stu Mackenzie,2,1,1.0
2482,who are king gizzard and the lizard wizard,Ambrose Kenny - Smith,2,1,1.0
2483,who are king gizzard and the lizard wizard,Cook Craig,2,1,1.0
2484,who are king gizzard and the lizard wizard,Joey Walker,2,1,1.0
2485,who are king gizzard and the lizard wizard,Lucas Skinner,2,1,1.0
2486,who are king gizzard and the lizard wizard,Michael Cavanagh,2,1,1.0
2487,who owns pizza hut kfc and taco bell,"Yum ! Brands , Inc.",4,0,0.0
2488,who played darth vader in the original trilogy,David Charles Prowse,4,0,0.0
2489,when did texas get rid of the electric chair,"July 30 , 1964",9,0,0.0
2490,where did the first banana tree come from,Papua New Guinea,11,1,1.0
2491,where did the first banana tree come from,Southeast Asia,12,1,1.0
2492,what was the name of the super continent during the mesozoic era,Pangaea,4,1,1.0
2493,who wrote the song the house i live in,Abel Meeropol,7,1,1.0
2494,who wrote the song the house i live in,Earl Robinson,7,1,1.0
2495,where was the people's republic of china located,in East Asia,6,0,0.0
2496,who owns the breakers in newport rhode island,the Preservation Society of Newport County,5,1,1.0
2497,when did us polo assn. come out,1981,5,1,1.0
2498,the amount of salt in water is called,salinity,3,0,0.0
2499,how many articles are there in chinese constitution,138,7,0,0.0
2500,who played the young maid in american horror story,Alexandra Hetherington Breckenridge,9,0,0.0
2501,where is the band for king and country from,"Sydney , Australia",5,1,1.0
2502,when does the new unbroken movie come out,"October 5 , 2018",12,0,0.0
2503,who sings in kirk franklin lean on me,R. Kelly,4,1,1.0
2504,who sings in kirk franklin lean on me,Bono,4,1,1.0
2505,who sings in kirk franklin lean on me,Mary J. Blige,4,1,1.0
2506,who sings in kirk franklin lean on me,Crystal Lewis,4,1,1.0
2507,what is the source if the nile river,White Nile,4,1,1.0
2508,what is the source if the nile river,Blue Nile,4,1,1.0
2509,theater is classified as which type of art,performing,6,0,0.0
2510,when did tesla come to the united states,1884,21,1,1.0
2511,what is using plants to extract metals called,Phytoremediation,6,0,0.0
2512,what kind of animal is freddy on barnyard,ferret,4,1,1.0
2513,who was the murderer and then there were none,Justice Wargrave,4,1,1.0
2514,who played ivy in last of the summer wine,Shirley Ann Pithers,7,0,0.0
2515,where are the upper motor neurons that control skeletal muscles found,the precentral gyrus,5,1,1.0
2516,who plays alec lightwood in the tv series,Matthew Quincy Daddario,4,0,0.0
2517,who was the first disciple to be killed,"James , son of Zebedee",8,0,0.0
2518,where is the island that wonder woman was filmed on,"the Amalfi Coast : a stretch of coastline on the Tyrrhenian Sea , located in the Province of Salerno in Southern Italy",6,1,1.0
2519,what was the actual battle called between the french and mexican forces on cinco de mayo,the Battle of Puebla,10,1,1.0
2520,what are the 6 states that make up the chesapeake bay watershed,"New York , Pennsylvania , Delaware , Maryland , Virginia and West Virginia",8,1,1.0
2521,where were the first oreo sandwich cookie sold in the us,1912,7,1,1.0
2522,what's the meaning of the song the sound of silence,The song 's origin and basis remain unclear,3,1,1.0
2523,which greek flew too close to the sun,Icarus,7,0,0.0
2524,where is 800 words set in new zealand,a ( fictional ) small New Zealand seaside town called Weld,13,1,1.0
2525,who won the 1979 daytona 500 in a cutlass,Richard Petty,4,1,1.0
2526,who had the most power during the articles of confederation,the states,9,1,1.0
2527,mountain from which moses saw the promised land,Mount Nebo,5,0,0.0
2528,who is the actor that plays moose in step up 3,Adam G. Sevani,15,0,0.0
2529,who was andrew on touched by an angel,"( John Dye ) , the angel of death",4,1,1.0
2530,who won the gold medal in ice dancing 2014,Meryl Davis and Charlie White from the United States,7,0,0.0
2531,where does the atlantic meet the gulf of mexico,through the Florida Straits,6,1,1.0
2532,which batsman received the orange cap at the end of ipl 2008,Shaun Marsh,6,1,1.0
2533,who should an audit report be addressed to,the audit committee of the board,7,0,0.0
2534,when did the seattle sonics move to oklahoma city,2008,6,1,1.0
2535,approximately what is the minimum surface temperatures (°c) of mars,− 153 ° C ( 120 K ; − 243 ° F ) at the poles,6,0,0.0
2536,what was the purpose of mason dixon line,"the resolution of a border dispute involving Maryland , Pennsylvania , and Delaware in Colonial America",3,1,1.0
2537,who sang the song you got a friend,James Taylor,7,1,1.0
2538,who sang the song you got a friend,Carole King,8,1,1.0
2539,what season did elena and damon get together,the third season,5,0,0.0
2540,air france flight that crashed into the atlantic in 2009,447 ( AF447 / AFR447 ),9,1,1.0
2541,where does rome's drinking water come from,aqueducts,11,0,0.0
2542,where does the energy for hurricanes originate from,"the evaporation of water from the ocean surface , which ultimately recondenses into clouds and rain when moist air rises and cools to saturation",7,0,0.0
2543,when was gold discovered in the black hills,1874,6,1,1.0
2544,in which form is sumer is icumen in set,round or rota,3,1,1.0
2545,when was the canadian charter of rights and freedoms written,1982,5,1,1.0
2546,who is the boy who plays young sheldon,Iain Armitage,5,1,1.0
2547,who contributed mainly for the establishment of the university at pondicherry,the Government of India,7,1,1.0
2548,what factors led to the deadly smog in london in 1952,collected airborne pollutants,8,1,1.0
2549,what factors led to the deadly smog in london in 1952,"A period of cold weather , combined with an anticyclone and windless conditions",9,1,1.0
2550,the leading tone in the scale of ab major is,the seventh scale degree of the major scale,7,1,1.0
2551,where is agatha christie ordeal by innocence filmed,"in , and around , the town of Inverkip in the Inverclyde district west of Glasgow",4,0,0.0
2552,who played mike franks daughter in law on ncis,Tehmina Sunny,6,1,1.0
2553,where is the golf hall of fame located,"World Golf Village near St. Augustine , Florida , in the United States",3,1,1.0
2554,where did the launching of sputnik take place,"Site No. 1 / 5 , at the 5th Tyuratam range , in Kazakh SSR ( now known as the Baikonur Cosmodrome )",4,0,0.0
2555,what was the former name of st petersburg russia,Leningrad,6,0,0.0
2556,what was the former name of st petersburg russia,Petrograd,4,0,0.0
2557,where does guy's grocery games take place,`` Flavortown Market '',6,1,1.0
2558,the introduction to stravinsky’s the rite of spring begins with a melody played on the,bassoon,6,1,1.0
2559,where does the last name hughes come from,French,9,0,0.0
2560,who played general martok on deep space nine,John Garman `` J.G. '' Hertzler Jr.,5,0,0.0
2561,govt of india flagship programme for secondary education is,Rashtriya Uchchattar Shiksha Abhiyan,6,1,1.0
2562,which mughal emperor shifted capital from agra to delhi,Shah Jahan,6,1,1.0
2563,the scientific name for the african elephant is loxodonta africana. what is the species name,L. africana,5,1,1.0
2564,what type of wood will sink in water,Lignum vitae,7,0,0.0
2565,who has the most golden gloves in mlb history,Greg Maddux,5,0,0.0
2566,who was the only u.s. president and vice-president never elected to either office,Gerald Rudolph Ford Jr.,8,0,0.0
2567,how many outs are there in mat ball,"often three or five ) , but in other cases outs are not counted",5,0,0.0
2568,what is the new name of the czech republic,Czechia,5,1,1.0
2569,name of the serial of hayat and murat,Aşk Laftan Anlamaz,3,1,1.0
2570,what effect does the curvature of a mirror,spherical aberration,5,1,1.0
2571,who is the main character of to kill a mocking bird,Jean Louise `` Scout '' Finch,8,0,0.0
2572,how far is trenton sc from augusta ga,20 miles ( 32 km ),4,1,1.0
2573,who sings the song it's all right now,Free,7,1,1.0
2574,what sensory organs allow for the maintenance of equilibrium,"the eyes ( visual system ) , ears ( vestibular system ) and the body 's sense of where it is in space ( proprioception )",7,0,0.0
2575,who sang the song 30 days in the hole,Humble Pie,12,1,1.0
2576,when was thanksgiving made a national holiday in the united states,1863,15,1,1.0
2577,who owns the white house in washington dc,National Park Service,13,0,0.0
2578,who played the bear jew in inglourious basterds,Eli Raphael Roth,4,0,0.0
2579,who did rome fight against in the punic wars,Carthage,6,1,1.0
2580,what is the area code for austin texas,512,4,0,0.0
2581,what is the area code for austin texas,737,4,0,0.0
2582,who is miss frizzle on the magic school bus,a third grade teacher at Walkerville Elementary,5,0,0.0
2583,an organism that cannot grow without oxygen is a(n),anaerobe,8,0,0.0
2584,how many australian troops died in the battle of messines,"2,677 casualties in the 4th Australian Division",6,1,1.0
2585,how many australian troops died in the battle of messines,"4,978 casualties in the New Zealand Division",9,1,1.0
2586,how many australian troops died in the battle of messines,"3,379 casualties in the 3rd Australian Division",6,1,1.0
2587,who is the actress who plays sue on the middle,Eden Rebecca Sher,6,0,0.0
2588,when did the air max 180 come out,1991,6,0,0.0
2589,when did the doctor first meet madame vastra,in the sixth series episode `` A Good Man Goes to War .,12,1,1.0
2590,who played glen miller in the glenn miller story,James Stewart,4,1,1.0
2591,who holds the world record for the fastest serve in tennis,John Isner,8,1,1.0
2592,where is leprosy most commonly found in the world,India,5,1,1.0
2593,when does elena become a vampire in vampire diaries,fourth season,5,1,1.0
2594,what kind of bird is a cornish hen,a cross between the Cornish Game and White Plymouth Rock chicken,4,1,1.0
2595,who played julie on days of our lives,Susan Seaforth Hayes,8,1,1.0
