,question,answer,query_duration,answer_present,average_precision
1037,who sings the theme song for three's company,Julia Rinker Miller,23,0,0.0
1038,who sings the theme song for three's company,Charles,25,0,0.0
1039,when did the real housewives of atlanta start,"October 7 , 2008",11,1,0.8666666666666667
1040,who led a mission to california in 1846,Lieutenant Colonel John C. Frémont,24,1,0.08333333333333333
1041,what was the name of the gang johnny utah infiltrated in point break,`` Ex-Presidents '',24,1,1.0
1042,what is the name of the roman god of war,Mars,24,1,0.4797979797979797
1043,what kind of grass does the white house have,tall fescue ( Festuca arundinacea ),24,1,0.5833333333333333
1044,what do you mean by adapted physical education,"the art and science of developing , implementing , and monitoring a carefully designed physical education instructional program for a learner with a disability , based on a comprehensive assessment , to give the learner the skills necessary for a lifetime of rich leisure , recreation , and sport experiences to enhance physical fitness and wellness",25,1,1.0
1045,adrian's baby's name in secret life,Mercy,7,1,1.0
1046,when did the first apple iphone come out,"On June 29 , 2007",25,1,1.0
1047,who wrote the song we'll sing in the sunshine,Gale Garnett,15,1,1.0
1048,by what name did the portuguese call the region that we now know as mumbai,Bombay,24,1,0.8459706959706959
1049,when was india capital shifted from calcutta to delhi,12 December 1911,11,1,1.0
1050,who played lt dan taylor in forrest gump,Sinise,8,1,0.8666666666666667
1051,how many power rangers series has tommy been in,five,18,1,0.5403138528138527
1052,small arthropod with six legs and two wings,Thrips,27,0,0.0
1053,who wrote the i am number four series,Pittacus Lore ( the pseudonym of James Frey and Jobie Hughes ),29,1,1.0
1054,when does daylight savings time end in colorado,first Sunday in November,18,1,0.9166666666666666
1055,who played in planet of the apes 2001,Estella Warren,8,1,0.6
1056,who played in planet of the apes 2001,Mark Wahlberg,8,1,0.8666666666666667
1057,who played in planet of the apes 2001,Tim Roth,8,1,0.75
1058,who played in planet of the apes 2001,Helena Bonham Carter,8,1,0.8666666666666667
1059,who played in planet of the apes 2001,Michael Clarke Duncan,16,1,0.5666666666666667
1060,who played in planet of the apes 2001,Paul Giamatti,8,1,0.6
1061,where was first huge panorma of haryana built,"next to Shrikrishna Museum in Thanesar , Kurukshetra , Haryana , India about 1.5 km from Kurukshtra railway station",7,0,0.0
1062,which components of cells are physically connected by a gap junction,the cytoplasm,9,1,0.8444444444444446
1063,who did geraldine marry in the vicar of dibley,Harry Jasper Kennedy,7,1,0.8333333333333333
1064,who is the kicker for the new york giants,Aldrick Rosas,17,1,0.25
1065,a change in which one or more new substance are formed,chemical reactions,28,1,0.4833333333333333
1066,who plays cece drake on pretty little liars,Vanessa Ray,14,1,0.360551948051948
1067,when did the last surviver of the titanic die,31 May 2009,11,1,0.3333333333333333
1068,why is the bombardier beetle not harmed by the chemicals it stores,resultant pressure buildup forces the entrance valves from the reactant storage chambers to close,13,1,1.0
1069,where did the name osh-kosh b'gosh come from,"company founded in Oshkosh , Wisconsin",14,1,1.0
1070,who sang the song she's come undone,The Guess Who,8,0,0.0
1071,what is the name of hagrid's spider,Aragog,9,1,0.7182539682539681
1072,a technique for studying brain structure that uses high-resolution x-rays is known as,A CT scan,15,1,0.49358974358974356
1073,who sang what do you want from me first,Pink,26,1,0.3528138528138528
1074,who wrote i was jack you were diane,John Mellencamp,14,1,0.8333333333333333
1075,who wrote i was jack you were diane,David Ray,19,1,1.0
1076,who wrote i was jack you were diane,Tommy Cecil,14,1,1.0
1077,who wrote i was jack you were diane,Jody Stevens,14,1,1.0
1078,who wrote i was jack you were diane,Craig Wiseman,14,1,1.0
1079,who wrote the song i have a dream,Bjorn Ulvaeus,10,1,0.3333333333333333
1080,who wrote the song i have a dream,Benny Andersson,10,1,0.3333333333333333
1081,when is the second sound of the heartbeat produced,during inhalation,20,1,0.3333333333333333
1082,where is the heart of palm in a palm tree,the inner core and growing bud,7,1,1.0
1083,what is the last episode of the office,`` Finale '',7,1,0.16666666666666666
1084,when was the last time vikings won the superbowl,"played in four Super Bowl games in the 1970s , but lost all four",9,1,1.0
1085,when do you traditionally buy an eternity ring,"on the occasion of a significant anniversary , typically after 1 or more years of marriage",18,1,1.0
1086,when's the last time the detroit tigers won the world series,1984,25,1,0.6925925925925924
1087,who came up with a 5 day work week,The Amalgamated Clothing Workers of America Union,31,0,0.0
1088,who sings let me see beneath your beautiful,Emeli Sandé,12,1,1.0
1089,who sings let me see beneath your beautiful,Labrinth,15,1,1.0
1090,where does the rh negative factor come from,does not have the D antigen,14,1,0.5
1091,who is the youngest sitting judge on the us supreme court,Joseph Story,15,1,0.125
1092,who won the men's fifa world cup 2016,Real Madrid,12,1,0.6527777777777777
1093,who played the original master in dr who,Roger Delgado,10,1,0.7575757575757575
1094,who is one of the california senators now,Dianne Feinstein,12,1,0.43465909090909094
1095,who plays lilith as a little girl in supernatural,Rachel Pattee,17,1,1.0
1096,who sings there's got to be a morning after,Maureen McGovern,13,1,1.0
1097,who sings with katy perry chained to the rhythm,Skip Marley,20,1,0.6
1098,who played the incredible hulk in the 70s,Lou Ferrigno,21,1,1.0
1099,what is another name for a table rock formation like jug rock,tea table,11,1,1.0
1100,where is the isthmus of panama located on a map,"between the Caribbean Sea and the Pacific Ocean , linking North and South America",20,1,1.0
1101,mickey is a mouse pluto is a dog what is goofy,a dog,8,1,0.5
1102,when did the fugees sing killing me softly,1996,20,1,0.9242424242424241
1103,what form of exercise does the muscle contract and does not lengthen nor shorten,isometric,12,1,0.650952380952381
1104,who plays the voice of donna on the cleveland show,Sanaa Lathan,23,1,0.7916666666666666
1105,when was the constitution sent to the states for ratification,"September 17 , 1787",10,1,0.6666666666666666
1106,where does bile go after it leaves the gallbladder,duodenum,9,1,0.9442325351416262
1107,who plays frank castle in the punisher tv series,Jon Bernthal,12,1,0.6471611721611722
1108,who has won the most formula 1 world championships,German Michael Schumacher,25,1,0.125
1109,what are the light areas on the moon called,highlands,8,1,0.4214646464646465
1110,what are the light areas on the moon called,terrae,8,1,0.3333333333333333
1111,who was the original jack on the young and the restless,Terry Lester,20,1,0.8333333333333333
1112,when do clark and lois start dating smallville,season nine,17,1,0.7142857142857143
1113,what the world needs now is love singer,Jackie DeShannon,12,1,1.0
1114,who does scar's voice in the lion king,Jeremy Irons,12,1,0.8357142857142856
1115,who sings we're not going to take it,Twisted Sister,8,0,0.0
1116,who determines who the government will be in australia,enrolled voters,14,0,0.0
1117,what albums did david bowie record in berlin,Lodger ( 1979 ),12,1,0.8333333333333333
1118,what albums did david bowie record in berlin,Low ( 1977 ),12,1,0.8333333333333333
1119,what albums did david bowie record in berlin,`` Heroes '' ( 1977 ),11,1,0.8333333333333333
1120,when is friendship day is celebrated in india,first Sunday of August,15,1,1.0
1121,where did the akron zips get their name,"a shortening of `` Zippers '' , a pair of rubber overshoes and a brand name of the BF Goodrich Company of Akron",8,1,0.25
1122,who was the ice truck killer on dexter,Brian Moser,7,1,0.8583333333333333
1123,he captained india to word cup in 2011. who is it,Mahendra Singh Dhoni,19,1,0.5976190476190476
1124,where are the lighter elements created the heavier ones,during explosive oxygen burning and silicon burning processes,9,1,0.09090909090909091
1125,what is the role of hcl in your stomach,"digestion of proteins , by activating digestive enzymes , and making ingested proteins unravel so that digestive enzymes break down the long chains of amino acids",8,1,0.09090909090909091
1126,who was the original singer of the song drift away,John Henry Kurtz,10,1,1.0
1127,when did the first tv come out in the us,"July 2 , 1928",57,0,0.0
1128,where does sales discounts go on the income statement,Net sales,10,1,0.5
1129,where does sales discounts go on the income statement,Sales,13,1,0.8269230769230769
1130,who won between oscar de la hoya and floyd mayweather,Mayweather,25,1,0.9442325351416262
1131,where do the cruise ships leave from miami,PortMiami,19,1,0.3041958041958042
1132,what piece do you need to win in chess,king,18,1,1.0
1133,who dies in the grey's anatomy plane crash,Dr. Lexie Grey,19,1,0.3452380952380952
1134,the city that was site of the single bloodiest day in american history,Sharpsburg,24,1,0.5
1135,when was the ombudsman’s office in england set up,1973,16,1,0.16666666666666666
1136,who got relegated from the premier league 2018,Stoke City,10,1,0.7
1137,who got relegated from the premier league 2018,West Bromwich Albion,10,1,0.7611111111111111
1138,who got relegated from the premier league 2018,Swansea City,10,1,0.95
1139,which mountains are higher the rockies or the appalachians,Rocky Mountains,8,1,0.7083333333333334
1140,who sang the song gran torino in the movie,Kyle Eastwood,7,1,1.0
1141,who was the 39th president of the united states of america,James Earl Carter Jr.,44,0,0.0
1142,what is the current edition of the united states code,LRC electronic version,51,1,1.0
1143,who wrote we are going on a bear hunt,Michael Rosen,18,1,1.0
1144,how many peoples bank branches in sri lanka,500 + own ATMs & Self Banking Units,24,1,0.5
1145,how many peoples bank branches in sri lanka,737 local branches and Service Centers,18,1,0.5
1146,who is on the cover of ufc 2,Conor McGregor,6,1,0.8333333333333333
1147,who is on the cover of ufc 2,Ronda Rousey,11,1,0.9166666666666666
1148,who chooses where the olympics will be held,International Olympic Committee ( IOC ),9,1,0.7974587912087912
1149,when did doctor who come back in 2005,26 March,29,1,0.7222222222222221
1150,when did gun free zones become a thing,1990,13,1,0.6083333333333334
1151,who holds the ball for the field goal kicker,the holder,9,1,0.876923076923077
1152,who is entourage based on in real life,Mark Wahlberg,9,1,1.0
1153,how many chemicals are in a cup of coffee,"More than 1,000",8,1,0.5
1154,who achieved international fame as a drag queen,RuPaul Andre Charles,8,0,0.0
1155,which windows system was the first to incorporate the system restore,in Windows ME,26,1,1.0
1156,what county is raleigh north carolina located in,Wake,11,1,0.5329415954415955
