,question,answer,query_duration,answer_present,average_precision
6959,where does the baby on board sign go,the back window of an automobile,6,1,1.0
6960,who launched the bardoli satyagraha on 4th february 1928,Vallabhbhai Patel,3,1,1.0
6961,what is the purpose of the yalta conference,to shape a post-war peace that represented not just a collective security order but a plan to give self - determination to the liberated peoples of post-Nazi Europe,4,1,1.0
6962,average rate of seafloor spreading east of juan de fuca ridge,approximately 6 centimeters per year,6,1,1.0
6963,where was the clock tower in back to the future filmed,Universal Studios backlot,11,1,1.0
6964,what are two main parts of the nephron,renal corpuscle and a renal tubule,8,1,1.0
6965,who do you play as in halo 5,a Spartan,6,1,1.0
6966,when did eric forman leave that 70s show,eighth season,7,1,1.0
6967,who played artemus gordon in the wild wild west,Ross Martin,6,1,1.0
6968,who drives the number 14 car in nascar,Clint Bowyer,8,1,0.5
6969,what is tan in terms of sin and cos,gives the slope ( y - component divided by the x-component ),8,0,0.0
6970,who played ted's sister on how i met your mother,Erin Jessica Cahill,17,0,0.0
6971,who did germany sign a non aggression pact with in 1939 why was it important,"effectively normalized relations between Poland and Germany , which were previously strained by border disputes",11,1,1.0
6972,who did germany sign a non aggression pact with in 1939 why was it important,Second Polish Republic,16,1,1.0
6973,factors that led to the decline of the great zimbabwe state,famine and water shortages induced by climatic change,8,1,1.0
6974,factors that led to the decline of the great zimbabwe state,a decline in trade compared to sites further north,12,1,1.0
6975,factors that led to the decline of the great zimbabwe state,the exhaustion of the gold mines,12,1,1.0
6976,factors that led to the decline of the great zimbabwe state,political instability,14,1,1.0
6977,when did the first us troops arrive in france ww1,"July 5 , 1917",7,0,0.0
6978,who has played phyllis on young and the restless,Gina Tognoni,7,1,0.5
6979,who has played phyllis on young and the restless,Michelle Stafford,4,1,0.5833333333333333
6980,who has played phyllis on young and the restless,Sandra Nelson,16,1,0.5
6981,who was prime minister when we joined the common market,Edward Heath,8,1,0.8333333333333333
6982,in the first chapter of john the logos refers to,Jesus,5,1,1.0
6983,when is new jersey housewives season 5 starting,"June 2 , 2013",20,1,1.0
6984,texans won their independence as a result of what battle,Battle of San Jacinto,8,0,0.0
6985,when did construction start on the sydney opera house,in March 1959,12,1,1.0
6986,when was lock stock and two smoking barrels,1998,6,1,1.0
6987,who is the actor that plays rick on walking dead,Andrew Lincoln,4,1,0.5833333333333333
6988,who is the actor that plays rick on walking dead,Andrew James Clutterbuck,19,0,0.0
6989,where does the money for subsidies come from,government,7,1,1.0
6990,when was george rr martin's a game of thrones adapted for television,2011,17,1,1.0
6991,erythema migrans a bullseye rash at the portal of entry is associated with,Lyme disease,4,1,0.8333333333333333
6992,who sings if i could kiss you tonight,David Nail,9,1,1.0
6993,when is an unborn child called a fetus,between the embryonic state and birth,7,1,1.0
6994,in 2001 the canadian census revealed a population of approximately,"30,007,094",10,1,1.0
6995,who says the quality of mercy is not strained,Portia in William Shakespeare 's The Merchant of Venice,13,1,1.0
6996,what is the gold by manchester orchestra about,learning to communicate,13,1,1.0
6997,what is the gold by manchester orchestra about,issues of trust,20,1,1.0
6998,who wrote get by with a little help,Paul McCartney,13,1,0.5
6999,who wrote get by with a little help,John Lennon,27,1,0.5
7000,who proposed the modern synthetic theory of evolution,Julian Huxley,14,1,0.3333333333333333
7001,what season does melinda's husband dies in ghost whisperer,the fourth season,17,1,1.0
7002,when was one love by bob marley written,1965,18,0,0.0
7003,when did the first episode of life sentence come out,"March 7 , 2018",19,1,1.0
7004,where was the movie outlaw josey wales filmed at,"Kanab , Utah",8,1,1.0
7005,where was the movie outlaw josey wales filmed at,Lake Powell,13,1,1.0
7006,where does the ribeye steak come from on the cow,the rib section,6,1,1.0
7007,homologous chromosomes are a pair of chromosomes that,pair up with each other inside a cell during meiosis,3,1,1.0
7008,when was smokey the bear changed to smokey bear,1952,5,1,1.0
7009,what is the population of desmet south dakota,"1,089",11,0,0.0
7010,popularity of gujarat tourism in india and abroad,20 million domestic and international tourists,23,1,1.0
7011,where was oration on the dignity of man written,"Brown University , United States",4,1,1.0
7012,where was oration on the dignity of man written,"University of Bologna , Italy",5,1,1.0
7013,what was the first song to be played in outer space,Jingle Bells,13,0,0.0
7014,when was the first land before time movie made,1988,17,1,1.0
7015,when did the first railroad cross the western sierra madre,1880s,9,1,1.0
7016,who has won the 2018 formula one australian grand prix tournament,Ferrari driver Sebastian Vettel,9,1,0.5
7017,the abbreviated name of an element is called,symbols,7,1,1.0
7018,when was beverly cleary's first book published,Henry Huggins,6,1,1.0
7019,when was the first theatre built in america,1716,6,0,0.0
7020,who has the most 40-point games in the nba,Wilt Chamberlain,8,1,0.8333333333333333
7021,what type of animal is a bush baby,primates,4,0,0.0
7022,when does the sturgis south dakota rally start,Friday before the first full week of August,5,1,1.0
7023,how many african-american head coaches in the nfl,5,9,1,1.0
7024,who drinks the water and who owns the zebra,the Norwegian,5,1,1.0
7025,the refractive index of a medium is determined by the ratio of,"the ratio of the speed of light in vacuum , c = 7008299792458000000 ♠ 299 792 458 m / s , and the phase velocity v of light in the medium",5,1,1.0
7026,why do we have large biodiversity in india,encompass a wide range of ecozones,14,0,0.0
7027,who was the first to reach the summit of mount everest,Tenzing Norgay,14,1,1.0
7028,who was the first to reach the summit of mount everest,Sir Edmund Percival Hillary,5,0,0.0
7029,when did they start putting states on quarters,1999,19,1,1.0
7030,who played kathy on malcolm in the middle,Kathryn Joosten,7,0,0.0
7031,how much money does paris make from tourism,17 billion dollars,22,1,1.0
7032,who start the income tax in india in 1860,James Wilson,8,0,0.0
7033,where did belle go in once upon a time,Mount Olympus,12,1,1.0
7034,where does so mote it be come from,England,11,1,1.0
7035,how many hindu religion country in the world,three Hindu majority countries,16,0,0.0
7036,how many chambers in the heart of a human,four,10,1,1.0
7037,when does the big ten basketball tournament start,February 28,5,1,0.5
7038,the lost-wax technique pertains to which sculpture process,casting,15,1,1.0
7039,what is the mascot of oregon state university,Benny Beaver,6,0,0.0
7040,who introduced the system of local boards or local bodies in india,Nagar palikas,9,0,0.0
7041,where does primary productivity occur outside of the photic zone,deep in the abyssal zone around the hydrothermal vents which exist along some mid-oceanic ridges,8,1,1.0
7042,who said together we stand divided we fall,the ancient Greek storyteller Aesop,19,1,1.0
7043,the tribute money depicts a scene from the,Gospel of Matthew,5,1,1.0
7044,who played drums on the end by the beatles,Ringo Starr,5,1,1.0
7045,when did sophia the robot get her citizenship,October 25,8,1,1.0
7046,who was the book of romans addressed to,the Romans,11,1,1.0
7047,what is the operation in hills like white elephants,an abortion,10,1,1.0
7048,who plays the lactation consultant in the office,Lee Kirk,8,1,0.3333333333333333
7049,how long does a baby koala stay with its mother,the first six to seven months of their lives,11,1,1.0
7050,the job of mitochondria is to supply cells with,"the energy currency of the cell , ATP",3,0,0.0
7051,what two components make up the epipelagic zone at the surface,plants and animals,14,1,0.5
7052,what two components make up the epipelagic zone at the surface,light,8,1,1.0
7053,mf global's huge losses in 2011 were a result of,a $6.3 billion investment on its own behalf in bonds of some of Europe 's most indebted nations,12,1,1.0
7054,mf global's huge losses in 2011 were a result of,involvement in a significant number of repurchase agreements,7,1,1.0
7055,where is the super cup being played 2017,"at the Philip II Arena in Skopje , Macedonia",10,1,1.0
7056,who killed will jackson's wife on wentworth,Franky,4,1,1.0
7057,when was jesus christ superstar the movie made,1973,11,1,1.0
7058,under which article supreme court has the power to review its own judgement,Review Petition,17,1,0.3333333333333333
7059,who's the author of alice in wonderland,Charles Lutwidge Dodgson under the pseudonym Lewis Carroll,3,0,0.0
7060,who sings the song we all die young in the movie rockstar,"covered by the fictional band Steel Dragon in the 2001 film Rock Star , with Miljenko Matijevic on vocals",12,1,1.0
7061,who is the actor who plays percy jackson,Logan Wade Lerman,4,0,0.0
7062,who wrote the theme song for sanford and son,Quincy Jones,7,1,1.0
7063,who played the king in the kings speech,Colin Firth,4,1,1.0
7064,where is the iliac located in the body,the pelvis,6,1,0.5833333333333333
7065,when will the nba 2018-19 schedule be released,"August 10 , 2018",6,1,1.0
7066,ocean in west coast of the united states,North Pacific Ocean,10,1,1.0
7067,who occupied the highest social class in rome,patricians,13,1,1.0
7068,which way does the oak leaf cluster face,with the stems of the leaves pointing to the wearer 's right,20,1,1.0
7069,who has won the austrian grand prix 2018,Max Verstappen,6,1,1.0
7070,friday night lights what happened to matt saracen,suffers a career - ending injury,11,1,1.0
7071,where does the last name pennington come from,"Pennington , Cumbria",17,1,1.0
7072,who has won more soccer games mexico or usa,Mexico,8,1,1.0
7073,when was the ibm xt microcomputer released in the market,"March 8 , 1983",6,1,1.0
7074,who sang the song knock three times on the ceiling,Linda November,15,1,1.0
7075,who sang the song knock three times on the ceiling,Tony Orlando,14,1,1.0
7076,who sang the song knock three times on the ceiling,Toni Wine,10,1,1.0
7077,who played cindy lou who in the grinch movie,Taylor Michel Momsen,17,0,0.0
7078,where did the blue raspberry flavor come from,"Rubus leucodermis , more commonly known as the `` whitebark raspberry '' or `` blue raspberry ''",12,1,1.0
7079,when was the last time connecticut had a hurricane,2008,6,1,1.0
7080,what happens if you lose champions league qualifying,Europa League play - off round,13,1,0.3333333333333333
7081,how long is the ernest n morial convention center,"1.1 million square feet ( 102,000 m2 ) of exhibit space , covering almost 11 blocks , and over 3 million square feet ( 280,000 m2 ) of total space",18,1,1.0
7082,what was on the bottom of the barrel in breaking bad,a GPS tracker,7,0,0.0
7083,was the first african american man in decades to play in major league baseball,Jackie Robinson,22,1,1.0
7084,who has been appointed as the new prime minister of romania,Mihai Tudose,6,1,0.8333333333333333
7085,who led the khasi revolt against the britishers,Tirot Sing,5,1,1.0
7086,when did they stop making the dodge viper,2017,9,1,0.8333333333333333
7087,who plays danny's wife on blue bloods,Amy Lynn Carlson,6,0,0.0
7088,information about light touch and proprioception travels in the central nervous system in the,Posterior column -- medial lemniscus pathway ( PCML ),23,0,0.0
