,question,answer,query_duration,answer_present,average_precision
2109,where was far and away filmed in ireland,Dublin,15,1,0.49090909090909085
2110,how far is denver north carolina from charlotte north carolina,about 25 miles north of downtown Charlotte,12,1,1.0
2111,where did they film bring it on fight to the finish,"Northridge , California",28,1,1.0
2112,where did they film bring it on fight to the finish,Malibu,14,1,1.0
2113,where did they film bring it on fight to the finish,"Glendale , California",15,1,1.0
2114,who is the original singer of where is the love,Justin Timberlake,16,1,1.0
2115,who is the original singer of where is the love,The Black Eyed Peas,11,1,1.0
2116,how many yards in a cfl football field,110 by 65 yards,7,1,1.0
2117,who sings the theme song for the tv show in the heat of the night,Bill Champlin,18,1,0.6428571428571428
2118,when do purple martins migrate to south america,winter,12,1,0.5777777777777777
2119,what is the significance of the painted ladies,Victorian and Edwardian houses and buildings painted in three or more colors that embellish or enhance their architectural details,8,1,1.0
2120,when did the bramble cay melomys go extinct,2016,7,1,0.6333333333333333
2121,where did the mutiny on the bounty take place,in the south Pacific,13,1,1.0
2122,who sings how do you solve a problem like maria,the nuns at Nonnberg Abbey,28,1,0.25
2123,when did spirit in the sky come out,late 1969,12,1,1.0
2124,what does the saying it's not over till the fat lady sings mean,that one should not presume to know the outcome of an event which is still in progress .,17,1,1.0
2125,where is the scottish golf open being played,Ayrshire,18,1,0.6428571428571428
2126,what is the purpose of the sierra club,promote environmentalist policies,14,1,1.0
2127,who played the first thanksgiving day football game,Yale and Princeton,30,1,1.0
2128,who is the female singer on sunday night football,Carrie Underwood,37,1,1.0
2129,who sang the song that thing you do,The Wonders,11,1,0.8333333333333333
2130,why do phone numbers in movies have 555,will not connect to a real person,20,1,1.0
2131,who does the voice of king julian in madagascar,Danny Jacobs,14,1,0.9166666666666666
2132,what was the joker's real name in batman,Red Hood,26,1,0.5666666666666667
2133,when did pretty little liars first come out,"June 8 , 2010",15,1,0.7095238095238094
2134,who has the record for most interceptions in a season,Night Train Lane,13,1,0.5
2135,who sings i wanna dance with somebody,Whitney Houston,15,1,1.0
2136,how many dogs can you have in the iditarod race,16,13,1,0.626094276094276
2137,when are the oscar nominations for 2018 announced,"January 23 , 2018",21,1,0.1
2138,who played viola in she's the man,Amanda Bynes,14,1,0.3333333333333333
2139,when was the last time the white house was renovated,1952,35,1,0.9666666666666667
2140,who played liz foster on the young and the restless,Julianna McCarthy,8,1,0.26666666666666666
2141,what kind of birds fly in a v formation,other migratory birds,13,1,1.0
2142,what kind of birds fly in a v formation,geese,23,1,0.6766233766233767
2143,what kind of birds fly in a v formation,geese,35,1,0.6766233766233767
2144,who wrote the song tiptoe through the tulips,Joe Burke,18,1,1.0
2145,who wrote the song tiptoe through the tulips,Al Dubin,28,1,1.0
2146,how supreme court judge is appointed in india,by the President of India on the recommendation of the collegium,12,1,1.0
2147,requirements for being the president of the united states,Status as a natural - born citizen of the United States,18,0,0.0
2148,when did governors island open to the public,"April 1 , 2002",26,1,1.0
2149,when did the army change from bdu to acu,June 2004,16,1,0.6
2150,when was the last time a $2 bill was printed,2013,10,1,0.29166666666666663
2151,which mega man installment for the nintendo entertainment center (nes) features quick man,Mega Man 2,32,1,0.5694444444444444
2152,where did the fantastic four get their powers,exposure to cosmic rays during a scientific mission to outer space,12,1,1.0
2153,what part of the bay area is oakland,`` East Bay '',11,1,0.2
2154,who sings evermore on beauty and the beast,Josh Groban,21,1,0.7916666666666666
2155,who sings evermore on beauty and the beast,Dan Stevens,19,1,0.8409090909090909
2156,when did alcohol become legal in the united states,"March 22 , 1933",21,1,0.2
2157,who invented the cobb salad curb your enthusiasm,Robert Howard Cobb,8,1,1.0
2158,what disease did the girl in miracles from heaven have,pseudo-obstruction motility disorder,16,1,1.0
2159,why was the sinking of the lusitania important to ww1,became an iconic symbol in military recruiting campaigns of why the war was being fought,16,1,1.0
2160,why was the sinking of the lusitania important to ww1,turned public opinion in many countries against Germany,14,1,1.0
2161,why was the sinking of the lusitania important to ww1,contributed to the American entry into World War I,8,1,1.0
2162,what is the plot of glengarry glen ross,"two days in the lives of four real estate salesmen and how they become desperate when the corporate office sends a trainer to `` motivate '' them by announcing that , in one week , all except the top two salesmen will be fired",11,1,1.0
2163,what was the first year of the chevy suburban,1935,9,1,0.375
2164,what gets more views world cup or super bowl,World Cup,12,1,0.325
2165,minister of energy and power development in zimbabwe,Elton Mangoma,7,1,1.0
2166,when does the new season of ozzy and jack's world detour start,"on June 13 , 2018",13,1,1.0
2167,when did the first light bulb come out,"December 31 , 1879",11,0,0.0
2168,how many african american politicians served in the us congress during reconstruction,Two,31,1,0.9697979797979799
2169,how many countries is the salvation army working in,131 countries,9,1,1.0
2170,what is the meaning behind the song turn the page,emotional and social ups and downs of a rock musician 's life on the road,20,1,1.0
2171,when does raw show up on wwe network,Monday evenings at 8 pm EST,9,1,1.0
2172,who wrote i put a spell on you song,Jalacy `` Screamin ' Jay '' Hawkins,16,1,1.0
2173,who gave foreword to mulk raj anands untouchable,E.M. Forster,15,1,0.7916666666666666
2174,who played the preacher in the film tommy,Eric Clapton,7,1,0.7
2175,what does the g stand for in agent g callen,Grisha,8,1,1.0
2176,when was i'm a celeb first aired,25 August 2002,6,0,0.0
2177,what does the latin phrase persona non grata mean,person not appreciated,12,1,1.0
2178,where is the tongue of the ocean located,in the Bahamas separating the islands of Andros and New Providence,6,1,1.0
2179,what is the definition of a nittany lion,"the mascot of Pennsylvania State University in University Park , Pennsylvania , USA and its athletic teams",9,1,1.0
2180,where is the great smoky mountains located on a map,along the Tennessee -- North Carolina,14,1,1.0
2181,what rights are included in the declaration of independence,the pursuit of Happiness,21,1,0.24285714285714285
2182,what rights are included in the declaration of independence,Life,11,1,0.525952380952381
2183,what rights are included in the declaration of independence,Liberty,11,1,0.8357142857142856
2184,first city in the us to have electricity,"Wabash , Indiana",25,0,0.0
2185,how many branches of government does florida have,three,29,1,1.0
2186,how many house of fraser stores are there,over 60,17,1,0.6
2187,who sings i'm blue daba dee daba die,Italian music group Eiffel 65,6,1,0.3333333333333333
2188,when was the euro introduced as legal currency on the world market,16 December 1995,21,1,1.0
2189,what was the religion in india before hinduism,Vedic,12,1,0.9214285714285714
2190,who is said to be father of modern olympics,"Pierre de Frédy , Baron de Coubertin",20,0,0.0
2191,where can chlorophyll be found in a chloroplast,energy - storage molecules ATP and NADPH,11,1,0.7
2192,who was the first person to make a motorcycle,Ernest Michaux,13,1,0.25
2193,who played virgil in the heat of the night,Howard Ellsworth Rollins Jr .,11,1,0.14285714285714285
2194,who does the voice of kristoff in frozen,Jonathan Drew Groff,18,0,0.0
2195,when do stream terraces form when do stream terraces form,by the downcutting of a river or stream channel into and the abandonment and lateral erosion of its former floodplain,9,1,1.0
2196,who popularized the mini skirt in the 60s,Mary Quant,7,1,0.125
2197,who sings theme tune for only fools and horses,John Sullivan,13,1,0.5313852813852814
2198,who sings the theme song to one tree hill,Gavin DeGraw,17,1,0.5666666666666667
2199,which child of loki is so large that it encircles the earth,Jörmungandr,15,1,0.4888888888888888
2200,when did the guptas come to south africa,1993,15,1,0.6866666666666666
2201,where does the west start in the us,the Rocky Mountains and the Great Basin,9,0,0.0
2202,what is the meaning of the name baruch,blessing,7,1,0.75
2203,where are the basilar membrane and the organ of corti located,scala media of the cochlea of the inner ear between the vestibular duct and the tympanic duct,12,1,1.0
2204,when did south africa first win the rugby world cup,1995,14,1,0.9572979797979798
2205,where did the last name moran come from,Morans were a respected sept of the Uí Fiachrach dynasty in the western counties of Mayo and Sligo,20,1,1.0
2206,who is won dil hai hindustani season 2,Akshay Dhawan,13,1,1.0
2207,where are valence electrons in the periodic table,With the exception of groups 3 -- 12,6,1,1.0
2208,where are valence electrons in the periodic table,the periodic table group,10,1,1.0
2209,in which india state did the game of polo originate,"Manipur , India",22,1,1.0
2210,who wrote the speed of the sound of loneliness,John Prine,9,1,1.0
2211,where is the washington post based out of,"Washington , D.C.",9,1,0.9575757575757574
2212,when did josh join red hot chili peppers,2009,11,1,0.9166666666666666
2213,who played marilla cuthbert in anne of green gables,Colleen Rose Dewhurst,12,1,0.09090909090909091
2214,when was the diwani of bengal appointed to east india company,12 August 1765,20,1,0.18333333333333335
2215,who played rhonda on saved by the bell,Kirsten,11,1,0.625
2216,how many kv schools are there in india,"1,195",12,1,0.3333333333333333
2217,enzymes are an example of which type of macromolecule,Enzymes,7,1,1.0
2218,what is a talent in the new testament,58.9 kilograms ( 130 lb ),15,1,0.3333333333333333
2219,what was the dog's name in smokey and the bandit,Fred,12,1,0.6
2220,what is the function of fully automatic washing machine,"to wash laundry , such as clothing and sheets",14,1,1.0
2221,who is the girl in the video cry me a river,Lauren Hastings,14,1,1.0
2222,lord of the rings how many wizards are there,five,7,1,0.5550459956709957
2223,when was the theory of planned behavior developed,1985,13,1,1.0
2224,where did salt come from in biblical times,"the Dead Sea , especially the massive , about seven miles long , salt cliffs of Jebel Usdum",29,0,0.0
2225,what is the veto power of the security council,"the power of the permanent members of the UN Security Council ( China , France , Russia , United Kingdom , and United States ) to veto any `` substantive '' resolution",8,1,1.0
2226,when is the new step up coming out,8 October 2017,12,1,0.2361111111111111
2227,who designed the first tunnel under the river thames,Isambard Kingdom Brunel,19,1,1.0
2228,who designed the first tunnel under the river thames,Marc Isambard Brunel,11,1,1.0
2229,who wrote book of jude in the bible,"Jude , the servant of Jesus and the brother of James the Just",7,1,1.0
2230,what is the name of sierra leone president,Julius Maada Bio,7,1,0.9166666666666666
2231,when does a boy go from master to mister,age 12,16,1,0.5
2232,when does jeff come back to american dad,"in the episode `` Holy Shit , Jeff 's Back ! ''",14,1,1.0
